name,brand,categories,date,dateSeen,doRecommend,numHelpful,rating,text,title,username,joy,neutral,surprise,disgust,sadness,anger,fear,pos,neg
Amazon Vocal Echo,Amazon,"Electronics Features,Fire Tablets,Computers & Tablets,Tablets,All Tablets,Computers/Tablets & Networking,Tablets & eBook Readers",2017-08-06 00:00:00+00:00,2017-08-09 00:00:00+00:00,True,0.0,4.0,The amazon fire provides an excellent budget tablet.,Great tablet,nick21081,0.7806004285812378,0.17848773300647736,0.02596496045589447,0.0019733149092644453,0.006837371736764908,0.004765686579048634,0.0013704407028853893,0.9761658310890198,0.023834163323044777
Amazon Vocal Echo,Amazon,"Electronics Features,Fire Tablets,Computers & Tablets,Tablets,All Tablets,Computers/Tablets & Networking,Tablets & eBook Readers",2017-08-06 00:00:00+00:00,2017-08-09 00:00:00+00:00,True,0.0,5.0,I bought this for my Grandkids and they absolutely love them.,Excellent,Cochise,0.8771361112594604,0.07809779793024063,0.02214832603931427,0.004871595650911331,0.007817436940968037,0.009055720642209053,0.000873014738317579,0.9870261549949646,0.012973842211067677
Amazon Vocal Echo,Amazon,"Electronics Features,Fire Tablets,Computers & Tablets,Tablets,All Tablets,Computers/Tablets & Networking,Tablets & eBook Readers",2017-08-03 00:00:00+00:00,2017-08-09 00:00:00+00:00,True,0.0,5.0,The Fire Tablet has an amazing screen great price SIM card slot,Great Tablet,Bosslady,0.5729005336761475,0.18871648609638214,0.22278493642807007,0.0023162872530519962,0.007440511602908373,0.0034614186733961105,0.0023798879701644182,0.9852746725082397,0.014725307002663612
Amazon Vocal Echo,Amazon,"Electronics Features,Fire Tablets,Computers & Tablets,Tablets,All Tablets,Computers/Tablets & Networking,Tablets & eBook Readers",2017-08-01 00:00:00+00:00,2017-08-09 00:00:00+00:00,True,0.0,5.0,"Excelent product, cheap and great quality... love it",Very cheap and great,Lauraguevara21,0.8007937669754028,0.12776046991348267,0.05100276321172714,0.0021914122626185417,0.010333620943129063,0.006877498235553503,0.0010404330678284168,0.9805337190628052,0.019466273486614227
Amazon Vocal Echo,Amazon,"Electronics Features,Fire Tablets,Computers & Tablets,Tablets,All Tablets,Computers/Tablets & Networking,Tablets & eBook Readers",2017-07-31 00:00:00+00:00,2017-08-09 00:00:00+00:00,True,0.0,5.0,gave this to my 4 year old grandson he loves it learned to dl his games and loves to play it,grandson,kjprince,0.6405189037322998,0.2476498782634735,0.04949376732110977,0.008188306353986263,0.03572401404380798,0.016515236347913742,0.0019099777564406395,0.987743616104126,0.012256354093551636
Amazon Vocal Echo,Amazon,"Electronics Features,Fire Tablets,Computers & Tablets,Tablets,All Tablets,Computers/Tablets & Networking,Tablets & eBook Readers",2017-07-29 00:00:00+00:00,2017-08-09 00:00:00+00:00,True,0.0,5.0,"Love the tablet, just wish they had included a booklet with it and not just an on line referral. Since this is not my first tablet I was familiar with things, but for a new user, I think a booklet of some sort would be a help",Amazon Tablet,turtlelady,0.011880354955792427,0.7749990224838257,0.17380985617637634,0.0037480148021131754,0.029304295778274536,0.0030344638507813215,0.0032240822911262512,0.9823843240737915,0.017615707591176033
Amazon Vocal Echo,Amazon,"Electronics Features,Fire Tablets,Computers & Tablets,Tablets,All Tablets,Computers/Tablets & Networking,Tablets & eBook Readers",2017-07-29 00:00:00+00:00,2017-08-09 00:00:00+00:00,True,0.0,5.0,"I am always happy with the products I purchased, especially the Kindle Fire. The are reasonably priced. I have 3; one is for my granddaughter when she she visits.",Kindle Tablet,Lolly,0.9853702783584595,0.005139017943292856,0.00545385992154479,0.0007787629729136825,0.0018540124874562025,0.0011838970240205526,0.00022025163343641907,0.9928891658782959,0.007110795471817255
Amazon Vocal Echo,Amazon,"Electronics Features,Fire Tablets,Computers & Tablets,Tablets,All Tablets,Computers/Tablets & Networking,Tablets & eBook Readers",2016-05-31 00:00:00+00:00,2017-08-09 00:00:00+00:00,True,0.0,5.0,"I used a couple of the brands that are just priced under this product and well...you get what you pay for! This tablet was much easier for my granddaughter to learn on. She can access her camera, pictures, videos, and games, much better than the ""other brand"".",Great tablet for a starter.,gremlin,0.31697332859039307,0.5994396209716797,0.06052021682262421,0.006938050966709852,0.004602859728038311,0.010598521679639816,0.0009273819741792977,0.9913444519042969,0.00865557324141264
Amazon Vocal Echo,Amazon,"Electronics Features,Fire Tablets,Computers & Tablets,Tablets,All Tablets,Computers/Tablets & Networking,Tablets & eBook Readers",2017-06-07 00:00:00+00:00,2017-08-09 00:00:00+00:00,True,0.0,4.0,"Not the quickest tablet out there, but it does the job and you can't beat the price. Great for reading books and magazines or light Internet browsing.",Great value,Nicky,0.4994455873966217,0.33863431215286255,0.13484005630016327,0.004749789368361235,0.017067255452275276,0.004137864802032709,0.0011250654933974147,0.9933344125747681,0.006665605586022139
Amazon Vocal Echo,Amazon,"Electronics Features,Fire Tablets,Computers & Tablets,Tablets,All Tablets,Computers/Tablets & Networking,Tablets & eBook Readers",2017-06-07 00:00:00+00:00,2017-08-09 00:00:00+00:00,True,0.0,4.0,"Great price, very portable, fun for gaming, does the jub.",Very useful for games,Nymets007,0.873336911201477,0.10287275910377502,0.009589743800461292,0.006235343404114246,0.005356700159609318,0.0021353925112634897,0.00047319059376604855,0.9884767532348633,0.011523259803652763
Amazon Vocal Echo,Amazon,"Electronics Features,Fire Tablets,Computers & Tablets,Tablets,All Tablets,Computers/Tablets & Networking,Tablets & eBook Readers",2017-06-04 00:00:00+00:00,2017-08-09 00:00:00+00:00,True,0.0,5.0,So far so good. Having an issue with one of them freezing. Might have to use it,Kids tablet,Bobbo,0.04032617434859276,0.8235119581222534,0.034675758332014084,0.005125040654093027,0.08774866163730621,0.005574317649006844,0.0030379644595086575,0.830482542514801,0.1695173978805542
Amazon Vocal Echo,Amazon,"Electronics Features,Fire Tablets,Computers & Tablets,Tablets,All Tablets,Computers/Tablets & Networking,Tablets & eBook Readers",2017-06-04 00:00:00+00:00,2017-08-09 00:00:00+00:00,True,0.0,4.0,It's good tab can download different apps without purchase just the bad thing is the charger doesn't work,Amazon kindle for $50,Techgirl27,0.009894883260130882,0.4669435918331146,0.10628630220890045,0.03186479210853577,0.353735089302063,0.027061378583312035,0.00421391986310482,0.847425103187561,0.15257488191127777
Amazon Vocal Echo,Amazon,"Electronics Features,Fire Tablets,Computers & Tablets,Tablets,All Tablets,Computers/Tablets & Networking,Tablets & eBook Readers",2017-06-04 00:00:00+00:00,2017-08-09 00:00:00+00:00,True,0.0,5.0,Bought as a gift for dad. He loves it. Easy to use.,A great gift,Mommy8,0.881516695022583,0.03380309045314789,0.07618191093206406,0.000980449840426445,0.003836017567664385,0.0029366365633904934,0.0007452679565176368,0.9934666752815247,0.006533334497362375
Amazon Vocal Echo,Amazon,"Electronics Features,Fire Tablets,Computers & Tablets,Tablets,All Tablets,Computers/Tablets & Networking,Tablets & eBook Readers",2017-06-04 00:00:00+00:00,2017-08-09 00:00:00+00:00,True,0.0,5.0,Great product for a great price. Can't get any better.,Great Price,Jeffffej,0.7227973937988281,0.14981064200401306,0.11331027001142502,0.0018945373594760895,0.007429920136928558,0.003617122769355774,0.001140107517130673,0.9913589954376221,0.00864106509834528
Amazon Vocal Echo,Amazon,"Electronics Features,Fire Tablets,Computers & Tablets,Tablets,All Tablets,Computers/Tablets & Networking,Tablets & eBook Readers",2017-06-04 00:00:00+00:00,2017-08-09 00:00:00+00:00,True,0.0,5.0,Great gift for my mother who loves her social media and e-books.,Perfect Mothers Day Gift,Carebeblue,0.8526585102081299,0.048180583864450455,0.08720739185810089,0.0011325622908771038,0.006404435262084007,0.0037682007532566786,0.0006483402685262263,0.9900381565093994,0.009961862117052078
Amazon Vocal Echo,Amazon,"Electronics Features,Fire Tablets,Computers & Tablets,Tablets,All Tablets,Computers/Tablets & Networking,Tablets & eBook Readers",2017-06-04 00:00:00+00:00,2017-08-09 00:00:00+00:00,True,0.0,5.0,This is one of the best tablets in this price range.,Great price great value,motog1234,0.5071718096733093,0.42129620909690857,0.05389990657567978,0.004502412863075733,0.007378577720373869,0.004520176909863949,0.001230945810675621,0.9873669147491455,0.012633083388209343
Amazon Vocal Echo,Amazon,"Electronics Features,Fire Tablets,Computers & Tablets,Tablets,All Tablets,Computers/Tablets & Networking,Tablets & eBook Readers",2017-06-15 00:00:00+00:00,2017-08-09 00:00:00+00:00,True,0.0,4.0,"This is a great tablet for streaming Netflix, Hulu, and Sling TV. It doesnt do so well for exploring the internet as it seems to be slow to load compared to other tablets. The limited memory is more than sufficient to download several movies and shows for long car rides. The battery life is also impressive.",Great for streaming,RickyBobby,0.2881065607070923,0.5958656668663025,0.09142661839723587,0.006129348650574684,0.013368564657866955,0.004110414069145918,0.0009927991777658463,0.99272221326828,0.007277748081833124
Amazon Vocal Echo,Amazon,"Electronics Features,Fire Tablets,Computers & Tablets,Tablets,All Tablets,Computers/Tablets & Networking,Tablets & eBook Readers",2017-06-15 00:00:00+00:00,2017-08-09 00:00:00+00:00,False,0.0,1.0,"Hopefully, this will at least work as an e-reader. Otherwise, Amazon has it locked up so tight one cannot do much else with it. And, even with my fiber optic Wi-Fi it is slower than cold molasses in January in Canada. Well, I needed a Kindle e-reader and for $40 that is ok.",Good Price But That is Alll,Rick,0.06361996382474899,0.8844301700592041,0.025348857045173645,0.004041340667754412,0.016653461381793022,0.003971128258854151,0.0019350318470969796,0.9674679636955261,0.0325319878757
Amazon Vocal Echo,Amazon,"Electronics Features,Fire Tablets,Computers & Tablets,Tablets,All Tablets,Computers/Tablets & Networking,Tablets & eBook Readers",2017-06-14 00:00:00+00:00,2017-08-09 00:00:00+00:00,True,0.0,4.0,Changed the print size to huge - which it is not!!!. Would appreciate the larger print size for reading books,compact - acceptable,ijdsan,0.027174636721611023,0.34827718138694763,0.3342834711074829,0.009071954526007175,0.2677150368690491,0.010374295525252819,0.003103422001004219,0.561264157295227,0.43873587250709534
Amazon Vocal Echo,Amazon,"Electronics Features,Fire Tablets,Computers & Tablets,Tablets,All Tablets,Computers/Tablets & Networking,Tablets & eBook Readers",2017-06-13 00:00:00+00:00,2017-08-09 00:00:00+00:00,True,0.0,5.0,This tablet stands head and shoulders above the rest when it comes to proportion of price/quality. Amazon continues to improve upon its quality.,Great value!,5Phederation,0.6049246788024902,0.30822211503982544,0.06404716521501541,0.0057000936940312386,0.004345124587416649,0.011440207250416279,0.0013205885188654065,0.9937626719474792,0.006237341556698084
Amazon Vocal Echo,Amazon,"Electronics Features,Fire Tablets,Computers & Tablets,Tablets,All Tablets,Computers/Tablets & Networking,Tablets & eBook Readers",2017-06-13 00:00:00+00:00,2017-08-09 00:00:00+00:00,True,0.0,3.0,"I bought this product for my three-year-old son. The operating system is slightly complicated unlike the user-friendly iPad. Fortunately, it serves it's purpose as there are many books, apps, and movies fingertips.",Not user-friendly but durable,Review,0.14066293835639954,0.7365447282791138,0.06355558335781097,0.007512862794101238,0.04627614468336105,0.0037842546589672565,0.0016635712236166,0.9591262340545654,0.04087376222014427
Amazon Vocal Echo,Amazon,"Electronics Features,Fire Tablets,Computers & Tablets,Tablets,All Tablets,Computers/Tablets & Networking,Tablets & eBook Readers",2017-06-12 00:00:00+00:00,2017-08-09 00:00:00+00:00,True,0.0,3.0,The Kindle is better than the older version in the fact that I have used it a lot with game apps for the kids and it was bogged down with memory being used up but I held out on purchasing a new one the scores and in app purchases won't transfer to the new one so I got the new one and it works fast updates apps camera is not so good but all and all 3 stars,Needed a new kindle,chance10,0.04032216593623161,0.2761739194393158,0.22442768514156342,0.004512270912528038,0.44312584400177,0.009499858133494854,0.0019382564350962639,0.9794588685035706,0.020541060715913773
